url,title,cook,description,directions,images,ingredients,prep,servings,total,timestamp
https://www.allrecipes.com/recipe/272858/air-fryer-chicken-thighs/,Air Fryer Chicken Thighs,20 mins,"These air fryer chicken thighs are incredibly juicy with crisp skin. Ready in 30 minutes, these tasty paprika-rubbed chicken thighs are always a hit!","Step1: Preheat an air fryer to 400 degrees F (200 degrees C). Step2: Pat chicken thighs dry with a paper towel and brush skins with olive oil. Place chicken thighs, skin-side down, in a single layer on a plate. Step3: Combine smoked paprika, garlic powder, salt, and pepper in a bowl. Sprinkle 1/2 of the seasoning mixture evenly over thighs. Turn thighs over and evenly sprinkle with remaining seasoning. Arrange thighs, skin-side up, in a single layer in the air fryer basket. Step4: Cook in the preheated air fryer until thighs are brown and the juices run clear, about 18 minutes. An instant-read thermometer inserted into the center should read at least 165 degrees F (74 degrees C).",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fpublic-assets.meredithcorp.io%2Fc221f7b85fbc5337dd3d9042375664e6%2F1660702373226DCC5B-C40F-43EC-8983-F440DA166BC3.jpeg,"4 skin-on, boneless chicken thighs, 2 teaspoons extra-virgin olive oil, 1 teaspoon smoked paprika, 0.75 teaspoon garlic powder, 0.5 teaspoon salt, 0.5 teaspoon ground black pepper",10 mins,4,30 mins,2023-08-01T15:24:06Z
https://www.allrecipes.com/recipe/266826/air-fryer-potato-wedges/,Air Fryer Potato Wedges,30 mins,Deliciously crispy air-fried potato wedges that are perfectly seasoned and ready to serve in just over 30 minutes. It doesn&#39;t get any easier than this!,"Step1: Preheat an air fryer to 400 degrees F (200 degrees C). Step2: Cut each potato in half lengthwise. Cut each half in half lengthwise, and then cut each quarter in half lengthwise. You will have 16 wedges. Gather the seasonings. Step3: Place potato wedges in a large bowl. Add olive oil, paprika, parsley, chili, salt, and pepper; mix until well combined. Step4: Place 1/2 of the potato wedges in the basket of the air fryer and cook for 10 minutes. Step5: Flip wedges with tongs and cook for an additional 5 minutes. Remove to a plate. Step6: Repeat to cook the remaining wedges. Step7: Serve hot and enjoy!",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fpublic-assets.meredithcorp.io%2F81577bd180cdb3fd9b75781bf27d2284%2F1682387844413IMG_6442-2-.JPG,"2 medium russet potatoes, 1.5 tablespoons olive oil, 0.5 teaspoon ground paprika, 0.5 teaspoon parsley flakes, 0.5 teaspoon chili powder, 0.5 teaspoon sea salt, 0.125 teaspoon ground black pepper",5 mins,4,35 mins,2023-08-01T15:28:37Z
https://www.allrecipes.com/recipe/266164/air-fryer-meatloaf/,Air Fryer Meatloaf,25 mins,"This flavorful air fryer meatloaf recipe is incredibly easy to make, requires simple ingredients, and is ready to eat in just under an hour.","Step1: Preheat an air fryer to 392 degrees F (200 degrees C). Step2: Combine ground beef, onion, bread crumbs, thyme, egg, salt, and pepper in a bowl. Knead and mix thoroughly. Transfer mixture to a small loaf pan. Smooth the top, press in mushrooms, and coat with olive oil. Step3: Roast meatloaf in the preheated air fryer until nicely browned, about 25 minutes. An instant-read thermometer inserted into the center should read at least 165 degrees F (72 degrees C). Step4: Let meatloaf rest at least 10 minutes before slicing into wedges and serving.",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fpublic-assets.meredithcorp.io%2F962804e5e475052898fe5956da02d9b3%2F1678658566475image.jpg,"1 pound lean ground beef, 1 small onion, finely chopped, 1 large egg, lightly beaten, 3 tablespoons dry bread crumbs, 1 tablespoon chopped fresh thyme, 1 teaspoon salt, ground black pepper to taste, 2 mushrooms, thickly sliced, 1 tablespoon olive oil, or as needed",10 mins,4,45 mins,2023-08-01T15:29:42Z
https://www.allrecipes.com/air-fryer-sweet-potato-chips-recipe-7510177,Air Fryer Sweet Potato Chips,15 mins,Use your air fryer to make these yummy sweet potato chips. The best chips came from a mandoline that was set just a hair thicker than 1/16 inch (about 3/32 inch thick) after much experimenting.,"Step1: Slice potato into 1/16-inch-thick rounds using a mandoline. Put potato slices in a large bowl of cold water; soak about 20 minutes. Drain and pat dry with paper towels. Wipe out bowl. Step2: Return potato slices to dried bowl. Add oil, salt, and pepper; toss gently to coat. Step3: Preheat air fryer to 350 degrees F (175 degrees C). Lightly coat air fryer basket with cooking spray. Working in batches if needed, arrange potato slices in an even layer in basket (do not overcrowd). Step4: Cook until lightly golden and crispy, 12 to 16 minutes, turning and rearranging chips into an even layer every 4 minutes. Watch closely during the last 2 to 3 minutes of cooking. Check chips about every 30 seconds, using tongs to remove golden chips from the basket as needed to avoid overcooking and ending up with bitter chips. Step5: Let chips cool about 5 minutes. Chips will continue to crisp as they cool.Store in an airtight container up to 3 days.",https://www.allrecipes.com/thmb/Tg8nVLd2XdtbRmC3fnc7Md64f24=/282x188/filters:no_upscale():max_bytes(150000):strip_icc():focal(1868x1616:1870x1618):format(webp)/7509784-air-fryer-pickle-chips-GOLDMAN-R311655-4x3-1466-b49d37303e2047129821590cd85afb1b.jpg,"1 (8-ounces) sweet potato, 1 tablespoon canola oil, 1/4 teaspoon sea salt, 1/4 teaspoon freshly ground black pepper",10 mins,4,50 mins,2023-08-01T15:29:54Z
https://www.allrecipes.com/air-fryer-pecan-crusted-trout-recipe-7510184,Air Fryer Pecan Crusted Trout,10 mins,This pecan crusted trout cooked in the air fryer is a quick and easy dinner that is on the table in 20 minutes. Serve with vegetables and rice.,"Step1: Preheat air fryer to 400 degrees F (200 degrees C). Step2: Stir together pecans, rosemary, and salt in a shallow dish. In a second shallow dish, add flour. In a third shallow dish, lightly beat egg. Dip one side of each fillet in flour, shaking off excess; dip into egg, then into pecan mixture, lightly pressing to coat fish. Step3: Working in batches if needed, arrange fillets on parchment paper, pecan-coating up. Transfer fish on parchment to the air fryer basket. Step4: Cook until fish easily flakes with a fork and an instant-read thermometer inserted into thickest part of fillets registers 145 degrees F (62 degrees C), 7 to 8 minutes. Step5:  Drizzle fillets with maple syrup and serve with lemon wedges.",https://www.allrecipes.com/thmb/Ll-dW1cCSiQGbMYwVKROzelJ0x8=/282x188/filters:no_upscale():max_bytes(150000):strip_icc():focal(499x0:501x2):format(webp)/1232000-pecan-crusted-trout-mrshayleyreis-4x3-1-70032617ed2540059aa8c70e525b3074.jpg,"2/3 cup finely chopped pecans, 1 teaspoon dried rosemary, crushed, 1/2 teaspoon salt, 2 tablespoons flour, 1 egg, 4 (4-ounces) rainbow trout fillets, thawed iffrozen, skinned if desired, 2 teaspoon pure maple syrup, Lemon wedges, for serving",10 mins,4,20 mins,2023-08-01T15:31:07Z
https://www.allrecipes.com/air-fryer-turtle-cheesecake-recipe-7511366,Air Fryer Turtle Cheesecake,35 mins,"Did you know that you can use your air fryer to make turtle cheesecake? The flavors of chocolate, caramel, toasted pecans, and creamy cheesecake are a perfect match.","Step1: Line the bottom of a 7- to 7 1/2-inch springform pan or cake pan with parchment paper. Stir together graham crackers and 1 tablespoon sugar in a bowl. Stir in melted butter. Press crumb mixture into the bottom and 1 inch up the sides of the prepared pan. Step2: For the filling, combine cream cheese, sour cream, 1/3 cup sugar, lemon juice, vanilla, and salt in a bowl. Beat with an electric mixer at medium-high speed until smooth. Add eggs, 1 at a time, beating at low speed just until combined. Pour filling over the crust. Arrange pan in the air fryer basket. Step3: Set air fryer to 300 degrees F (150 degrees C). Step4: Cook for 15 minutes. Reduce temperature to 240 degrees F (115 degrees C) and cook 20 minutes more. The center of the cheesecake will appear wet and may jiggle slightly. Transfer cheesecake to a wire rack. Let stand about 15 minutes. Using a small sharp knife or thin spatula, loosen cheesecake from sides of pan; let stand until completely cooled, about 30 minutes more. Remove cheesecake from pan. Chill, covered, at least 4 hours or up to overnight. Step5: To serve, drizzle with chocolate and caramel ice cream toppings and sprinkle with pecans.",https://www.allrecipes.com/thmb/0zw4UjU3H4t18DSG19wL5qCnc6Y=/75x75/filters:no_upscale():max_bytes(150000):strip_icc():format(webp)/sarah-brekke-5ffb9ca235cb459aab591cce26ae57c7.jpg,"1 cup graham cracker crumbs, 1/3 cup plus 1 tablespoon sugar, 6 tablespoon butter, melted, 12 ounces cream cheese, softened, 1/3 cup sour cream, 1 teaspoon lemon juice, 1 teaspoon vanilla extract, 1 pinch salt, 2 eggs, chocolate ice cream topping, caramel ice cream topping, chopped toasted pecans",20 mins,8,5 hrs 40 mins,2023-08-01T15:37:44Z
https://www.allrecipes.com/recipe/8537838/air-fryer-pretzel-crescent-rolls/,Air Fryer Pretzel Crescent Rolls,5 mins,A quick and easy recipe for crispy pretzel crescent rolls cooked in the air fryer.,"Step1: Place a large stock pot over high heat. Add water and bring to a boil over high heat. Step2: Meanwhile shape crescents into desired shape and preheat air fryer to 350° Step3: Preheat an air fryer to 350 degrees F (175 degrees C). Line the air fryer basket with a fitted piece of parchment. Generously spray with cooking spray. Step4: Once water is boiling, carefully add baking soda (it WILL bubble up!). Lower crescent rolls into the brine with a spider strainer; boil for 5 seconds. Transfer onto the parchment paper in the air fryer basket. Sprinkle with salt. Step5: Air fry until crescent rolls are cooked through and golden, about 12 minutes. Serve immediately.",https://www.allrecipes.com/thmb/JchIUVkp9vIiL2KUAVPmw6XYpgs=/282x188/filters:no_upscale():max_bytes(150000):strip_icc():focal(945x0:947x2):format(webp)/8538301-Pretzel-crescent-rolls-1x1-1-b4db97401faa4a54ad4d0269da2608fa.jpg,"1 quart water, 0.25 cup baking soda, 1 (8 ounce) package refrigerated crescent roll dough, pretzel salt, cooking spray",5 mins,8,5 mins,2023-08-01T15:39:54Z
https://www.allrecipes.com/air-fryer-loaded-egg-salad-sandwiches-recipe-7509591,Air Fryer Loaded Egg Salad Sandwiches,20 mins,"Instead of hard-boiling eggs, air-fry them. Serve this salad in your favorite sandwich bread.","Step1: Preheat air fryer to 250 degrees F (120 degrees C). Step2: Arrange whole eggs in shells in an even layer in the fryer basket; cook for 20 minutes. Immediately plunge eggs into an ice bath. Let stand until cool, about 5 minutes; drain. Peel and coarsely chop eggs Step3: Meanwhile, stir together bacon, celery, mayonnaise, onion, relish, mustard, sriracha, dill, Worcestershire, black pepper, paprika, and salt in a large bowl. Gently stir chopped eggs into mayonnaise mixture until combined. Chill, covered, at least 1 hour or up to 3 days. Serve egg salad in bread with lettuce.",https://www.allrecipes.com/thmb/2SFwdC-OJF5IVl7zhVvPdZAGBxc=/282x188/filters:no_upscale():max_bytes(150000):strip_icc():focal(1999x0:2001x2):format(webp)/7555952_Air-Fried-Shrimp-Fried-Rice_Meredith-Food-Studios_4x3-355137e17b964f228bc101a425de9308.jpg,"8 eggs, 4 slices bacon, crisp-cooked and crumbled, 2 stalks celery, finely chopped (3/4 cup), 1/4 cup mayonnaise, 2 tablespoons thinly sliced green onion, 2 teaspoon sweet pickle relish, 2 teaspoon yellow mustard, 2 teaspoon sriracha sauce, 3/4 teaspoon dried dill, 1/2 teaspoon Worcestershire sauce, 1/2 teaspoon freshly ground black pepper, 1/4 teaspoon paprika, 1/8 teaspoon salt, 8 slices whole-grain seeded bread, 4 leaves romaine lettuce, torn",15 mins,4,1 hr 40 mins,2023-08-01T15:40:03Z
https://www.allrecipes.com/recipe/275576/easy-air-fryer-pork-chops/,Easy Air Fryer Pork Chops,20 mins,"These air fryer pork chops have a crispy Parmesan crust, but are super tender and juicy inside — a great option for a quick and delicious dinner.","Step1: Preheat the air fryer to 380 degrees F (190 degrees C). Step2: Combine Parmesan cheese, paprika, garlic powder, salt, parsley, and pepper in a flat shallow dish; mix well. Step3: Coat each pork chop with olive oil. Dredge both sides of each chop in the Parmesan mixture and set on a plate. Step4: Place 2 chops in the basket of the air fryer and cook for 10 minutes; flipping halfway through cook time. Transfer to a cutting board and let rest for 5 minutes. Repeat with remaining chops. Step5: Served hot and enjoy!",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fpublic-assets.meredithcorp.io%2F4f61d2b5eb65ed12c63c0b89c4b90004%2F16837600606246B889C08-A386-45E7-A3B7-10675FCA2612.jpeg,"0.5 cup grated Parmesan cheese, 1 teaspoon paprika, 1 teaspoon garlic powder, 1 teaspoon kosher salt, 1 teaspoon dried parsley, 0.5 teaspoon ground black pepper, 4 (5 ounce) boneless pork chops, 2 tablespoons extra virgin olive oil",5 mins,4,25 mins,2023-08-01T15:40:21Z
https://www.allrecipes.com/recipe/8514636/air-fryer-pizza/,Air Fryer Pizza,8 mins,Use your air fryer to make personal pizzas which can be easily be customized to everyone&#39;s liking.,"Step1: Preheat the air fryer for 5 minutes at 380 degrees F (190 degrees C). Spray the air fryer basket with olive oil spray or line with a parchment liner to avoid sticking. Step2: Remove crust from the can, and cut in half. Shape each piece of dough into a circle and crimping up the edges to form a crust. Make sure it&#39;ll fit in your air fryer basket. Carefully transfer one pizza crust to the air fryer basket and spray lightly with olive oil spray. Prick the dough with a fork and precook for 3 minutes. Step3: Spread 3 tablespoons pizza sauce onto the crust in the air fryer basket and sprinkle with 1/2 of the mozzarella cheese. Top with 7 pepperoni slices and half of the onion slices. Sprinkle with basil and red pepper flakes, if using. Step4: Cook until crust is golden brown and crispy and the cheese has melted, 7 to 9 minutes. Keep in mind that cooking times may vary depending on the brand and size of your air fryer, so check frequently to be sure nothing overcooks or burns. Repeat procedure with the second pizza crust. Serve hot.",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fpublic-assets.meredithcorp.io%2F0756c65dbcc1898b958abf535e80d301%2F1690486790077IMG_3467.jpeg,"olive oil cooking spray, 1 (13.8 ounce) package refrigerated pizza dough (such as Pillsbury®), 6 tablespoons pizza sauce, divided, 10 ounces shredded mozzarella cheese, divided, 14 slices pepperoni, divided, 0.5 cup onion slices, divided, sprinkle of dried basil and red pepper flakes (optional)",15 mins,2,23 mins,2023-08-01T15:43:01Z
https://www.allrecipes.com/recipe/275548/air-fryer-meatballs/,Air Fryer Meatballs,20 mins,"Air fryer meatballs are quick, easy, and mess-free to make. The insides stay tender and juicy while the outsides brown up nicely. Serve with marinara.","Step1: Preheat an air fryer to 350 degrees F (175 degrees C). Step2: Combine beef, pork, Parmesan cheese, bread crumbs, egg, garlic, Italian seasoning, and salt in a large bowl. Mix until evenly combined. Form into 16 equal meatballs (a small ice cream scoop is helpful) and place on a baking sheet. Step3: Place 1/2 of the meatballs in the basket of the air fryer and cook 8 minutes. Shake the basket and cook 2 minutes more. Transfer to a serving plate and let rest for 5 minutes. Repeat with remaining meatballs.",https://imagesvc.meredithcorp.io/v3/mm/image?url=https%3A%2F%2Fpublic-assets.meredithcorp.io%2F6816315f02216e3e20bf164e23c19518%2F1656550858image.jpg,"16 ounces lean ground beef, 4 ounces ground pork, 0.5 cup grated Parmesan cheese, 0.33333334326744 cup Italian seasoned bread crumbs, 1 egg, 2 cloves garlic, minced, 1 teaspoon Italian seasoning, 0.5 teaspoon salt",10 mins,4,35 mins,2023-08-01T15:43:19Z
